-484.997750837,44.5697706866,-158.438467455,
-482.082011359,43.3342430486,-158.785979535,
-479.170010561,42.0957152343,-159.14528927,
-476.261615517,40.8546129247,-159.516566622,
-473.356356482,39.6112084394,-159.900027521,
-470.454586509,38.3661512244,-160.295781132,
-467.556261408,37.1199074506,-160.703982335,
-464.661214494,35.872932012,-161.124801181,
-461.768943322,34.6254972505,-161.558499036,
-458.879799653,33.378288336,-162.005138696,
-455.993738755,32.1317895168,-162.464920021,
-453.110594165,30.886494243,-162.938012068,
-450.230016732,29.642752886,-163.424614105,
-447.352084723,28.4011729427,-163.924894703,
-444.476846166,27.1623226088,-164.439006983,
-441.604197131,25.9267176356,-164.967103902,
-438.734034575,24.6948585059,-165.509384032,
-435.865919426,23.4671360621,-166.066091691,
-433.000175335,22.2442504606,-166.637303321,
-430.136699616,21.0267441868,-167.223232619,
-427.275421554,19.8151701062,-167.824032246,
-424.41621146,18.6100573345,-168.439885368,
-421.558758972,17.4118655895,-169.071051472,
-418.703305725,16.2213152219,-169.717607015,
-415.849791207,15.0389905108,-170.379750583,
-412.998218971,13.8654845428,-171.057635001,
-410.148534606,12.7014009952,-171.751443626,
-407.300442499,11.5472519111,-172.461405518,
-404.454077068,10.4037226142,-173.187658078,
-401.609544652,9.27148074331,-173.930338489,
-398.766831714,8.15115979929,-174.689598953,
-395.925987539,7.04340373896,-175.465621793,
-393.086940675,5.94885961878,-176.258543227,
-390.24962056,4.86798906781,-177.068499017,
-387.414231717,3.80093082896,-177.895243114,
-384.5810396,2.74770545862,-178.738437517,
-381.750186994,1.70829573187,-179.597804994,
-378.921815586,0.682680425279,-180.473052906,
-376.096065575,-0.32916600435,-181.363857993,
-373.273075277,-1.32727249594,-182.269927601,
-370.452736662,-2.3117497272,-183.19103029,
-367.635366364,-3.28255928858,-184.126797644,
-364.821125615,-4.2397336654,-185.076922756,
-362.010111595,-5.18331545323,-186.041083981,
-359.202387889,-6.1133502413,-187.018990837,
-356.398045478,-7.02988676238,-188.010307676,
-353.5972028,-7.93297537497,-189.014760536,
-350.799883786,-8.82267941874,-190.03201498,
-348.005987521,-9.69910087388,-191.061843916,
-345.215807362,-10.5622376975,-192.103868064,
-342.429298753,-11.4121487319,-193.157754186,
-339.646598463,-12.2488954465,-194.223230258,
-336.867719861,-13.0725390098,-195.299947944,
-334.092705887,-13.8831421368,-196.387604629,
-331.321538182,-14.6807709371,-197.485912688,
-328.55432071,-15.4654891616,-198.594523226,
-325.79100566,-16.2373619898,-199.713147953,
-323.031546724,-16.9964922627,-200.841498223,
-320.275991253,-17.7429241651,-201.979254446,
-317.524419926,-18.4767119059,-203.126066112,
-314.776886314,-19.1979245175,-204.281628092,
-312.033356546,-19.9066287186,-205.445604395,
-309.293893058,-20.6028927622,-206.61767395,
-306.558472161,-21.2867883514,-207.797545939,
-303.827167827,-21.9583830207,-208.984868241,
-301.099933975,-22.6177470121,-210.179349785,
-298.376832689,-23.2649586912,-211.380639426,
-295.657828996,-23.9000929726,-212.588432092,
-292.942917524,-24.5232287916,-213.802422755,
-290.232063519,-25.1344435912,-215.022245249,
-287.525263925,-25.7338133758,-216.247624842,
-284.822486358,-26.3214185483,-217.478210492,
-282.123669088,-26.8973402217,-218.713727394,
-279.428843134,-27.4616317501,-219.953793842,
-276.737979622,-28.0143684882,-221.198073933,
-274.051050776,-28.5556155505,-222.446262213,
-271.368029882,-29.0854432629,-223.698007432,
-268.688891212,-29.603921641,-224.952973588,
-266.013579324,-30.1111148571,-226.21082466,
-263.342070112,-30.6070947789,-227.471224616,
-260.67430953,-31.0919239733,-228.733837421,
-258.01024398,-31.5656692043,-229.998296541,
-255.349865933,-32.0283996362,-231.264265984,
-252.693076382,-32.4801793209,-232.53137926,
-250.039837301,-32.9210748724,-233.799300482,
-247.390095124,-33.3511498046,-235.067648003,
-244.743765337,-33.7704759867,-236.336070828,
-242.100808593,-34.1791107473,-237.604172256,
-239.461123746,-34.5771235631,-238.871601455,
-236.824593491,-34.9645883843,-240.137992449,
-234.191053723,-35.3415759546,-241.402964139,
-231.560537603,-35.708130852,-242.666120241,
-228.932939739,-36.0643248347,-243.927003537,
-226.308184024,-36.4102109815,-245.185233194,
-223.68613203,-36.7458541276,-246.440382647,
-221.066720349,-37.0713117018,-247.691994872,
-218.44980804,-37.3866412708,-248.939658561,
-215.835298736,-37.6919004396,-250.182886159,
-213.223079718,-37.9871429483,-251.421235752,
-210.613006752,-38.2724223906,-252.654204317,
-208.004599123,-38.5478264566,-253.881502353,
-205.39789416,-38.8133852691,-255.102489196,
-202.792928732,-39.069128521,-256.316600362,
-200.189541058,-39.3150968573,-257.523240637,
-197.587630456,-39.5513303191,-258.721890943,
-194.987020238,-39.7778759334,-259.911940484,
-192.38680205,-39.9948258206,-261.093144558,
-189.787502489,-40.2021568835,-262.264525921,
-187.189023979,-40.3998910654,-263.425412462,
-184.59136217,-40.5879465631,-264.575406772,
-181.993950319,-40.7660882859,-265.714782874,
-179.397231064,-40.9339812575,-266.843509775,
-176.801772014,-41.0912822735,-267.961495672,
-174.207579672,-41.237678167,-269.068862724,
-171.613962573,-41.3728706573,-270.166099716,
-169.022193845,-41.496462295,-271.252840731,
-166.432222373,-41.6080990843,-272.32929747,
-163.843274404,-41.707462302,-273.395925006,
-161.256714182,-41.7941232638,-274.452384802,
-158.671970765,-41.8677228133,-275.499070824,
-156.089269042,-41.927864445,-276.536133024,
-153.509431673,-41.9741257309,-277.563416478,
-150.93136161,-42.0061079015,-278.581651729,
-148.356833084,-42.0233629937,-279.590349091,
-145.784495381,-42.025457272,-280.590301266,
-143.216036903,-42.0119295342,-281.581141925,
-140.650371994,-41.982296127,-282.563573534,
-138.089103088,-41.9360927,-283.537261643,
-135.531012606,-41.8727903682,-284.503032105,
-132.977876046,-41.791913714,-285.460521149,
-130.428694415,-41.6928882656,-286.410494644,
-127.884721464,-41.5752043061,-287.352803212,
-125.346045977,-41.4382986146,-288.287877606,
-122.812552376,-41.2815620054,-289.216118015,
-120.285447015,-41.1044574748,-290.13752793,
-117.764533558,-40.9063371312,-291.052659833,
-115.250189464,-40.6865756207,-291.961791252,
-112.743372762,-40.4445739605,-292.86510763,
-110.244447425,-40.1796756193,-293.762976998,
-107.753159536,-39.8911284236,-294.656041333,
-105.270827466,-39.5783324881,-295.544362146,
-102.797945493,-39.240592352,-296.428366429,
-100.335060751,-38.8771971422,-297.308480497,
-97.8825828117,-38.4873938772,-298.185130044,
-95.4410727176,-38.0704371588,-299.058862284,
-93.011518062,-37.6256311222,-299.92991877,
-90.5946225954,-37.1522379726,-300.79884589,
-88.1911499855,-36.6495122624,-301.66603728,
-85.8018925215,-36.1167048367,-302.532008529,
-83.4277019196,-35.5530780332,-303.397275285,
-81.0694658406,-34.9578943373,-304.262292441,
-78.7281309845,-34.3304315655,-305.127606697,
-76.4046950168,-33.6699905896,-305.993704232,
-74.1001914123,-32.9758914438,-306.861102264,
-71.8157120689,-32.2474772402,-307.730349116,
-69.5523920157,-31.4841407992,-308.601963277,
-67.3114093204,-30.6853037866,-309.476463827,
-65.0939849396,-29.8504433631,-310.354370512,
-62.9013751517,-28.9790980391,-311.236234127,
-60.7348751196,-28.0708657503,-312.122514389,
-58.5958000245,-27.1254211772,-313.013732389,
-56.4854580451,-26.1425023998,-313.910378909,
-54.4051049025,-25.1219072623,-314.812944803,
-52.3562601231,-24.0636460115,-315.721798738,
-50.3402344342,-22.9677602537,-316.63724811,
-48.3580265693,-21.8342878984,-317.558775937,
-46.4104518139,-20.6633293793,-318.485406784,
-44.4982674115,-19.4550895155,-319.416256112,
-42.6221382876,-18.2098531749,-320.350347241,
-40.7827595884,-16.9280786645,-321.286611493,
-38.9807189419,-15.6103174047,-322.224071405,
-37.2165196399,-14.2572100898,-323.161657825,
-35.4905611433,-12.8694999085,-324.098423583,
-33.803177357,-11.4480249535,-325.033330062,
-32.1545942903,-9.99371339658,-325.965399812,
-30.5449643707,-8.50757788057,-326.893686152,
-28.9743566126,-6.99072029753,-327.817212148,
-27.4427259346,-5.44428664643,-328.735092688,
-25.9499244425,-3.86946423974,-329.64650402,
-24.4957297238,-2.26749381029,-330.550622656,
-23.0798352811,-0.639648674157,-331.446686353,
-21.7018501548,1.01277669776,-332.333994123,
-20.3613376315,2.68844380621,-333.211906163,
-19.0578108634,4.38597742106,-334.07975218,
-17.7906373973,6.10411443661,-334.937045017,
-16.5591644735,7.8415645487,-335.783327916,
-15.3626869334,9.59706258217,-336.61811347,
-14.2004523366,11.3693787388,-337.441097197,
-13.0741111172,13.153381337,-338.250173798,
-11.9900856598,14.9353299651,-339.039697671,
-10.9470033639,16.7132427255,-339.809577039,
-9.94336984118,18.4854521072,-340.559841801,
-8.97751803152,20.250752864,-341.290796183,
-8.04781455317,22.0080806175,-342.002713499,
-7.1527457679,23.7563422063,-342.695897238,
-6.2909625561,25.4943069512,-343.370589484,
-5.46080326292,27.2215718958,-344.027306803,
-4.66105218324,28.9370225485,-344.666321367,
-3.89053363241,30.6396226534,-345.287874729,
-3.14779843181,32.3291236913,-345.892544104,
-2.4316764001,34.0048595669,-346.480662671,
-1.74104083165,35.6662462902,-347.052624821,
-1.07480670509,37.3127629916,-347.60882524,
-0.431929449934,38.9439729411,-348.149689535,
0.188595794138,40.5594931271,-348.675552213,
0.787736126518,42.159017089,-349.186900965,
1.36642216229,43.7423035747,-349.684071455,
1.9255492185,45.3091689232,-350.167522126,
2.46574755416,46.8588043342,-350.637467874,
2.9879683777,48.3914619813,-351.094368416,
3.4930781468,49.9072916331,-351.538745034,
3.98171573501,51.4059096246,-351.970844829,
4.45442154605,52.8867155832,-352.390915196,
4.91221531772,54.3507197139,-352.79957002,
5.35536482316,55.7966709839,-353.196873814,
5.7848036022,57.2255960777,-353.583378232,
6.20082390203,58.6366888757,-353.959234086,
6.60415906793,60.0307523361,-354.324958504,
6.99500099444,61.406803895,-354.680612017,
7.37418502503,62.7661877306,-355.026774948,
7.74176044446,64.1075317256,-355.363387549,
8.09844149084,65.4319049604,-355.691031605,
8.44469210415,66.739582817,-356.009984232,
8.780610175,68.0294976902,-356.320217619,
9.10681475943,69.3026263867,-356.622253359,
9.42371504491,70.559220693,-356.916338287,
9.73165366954,71.7993413671,-357.20268845,
10.0308252384,73.0224919712,-357.481458361,
10.3216496347,74.229152327,-357.752863047,
10.6045083427,75.4197104609,-358.017269385,
10.8797038618,76.5943023232,-358.274829933,
11.1475299249,77.7530483878,-358.525757486,
11.4082672006,78.896114633,-358.770294617,
11.662189703,80.0236439884,-359.008622153,
11.90955957,81.1358173241,-359.240981349,
12.1506307059,82.2328078007,-359.467582428,
12.385644551,83.3148189838,-359.688574203,
12.614836718,84.38204683,-359.904196853,
12.8384298889,85.4347101817,-360.114598926,
13.0566377725,86.4730356361,-360.320020598,
13.2696664879,87.4972575411,-360.520549709,
13.4777113421,88.5076180697,-360.716396569,
13.6809604858,89.5043520232,-360.90771091,
13.8795914091,90.4877326099,-361.094643102,
14.0737763395,91.4580028492,-361.277374622,
14.2636148136,92.4151314066,-361.45596559,
14.4492251108,93.3591864964,-361.63050735,
14.6308446148,94.2908852099,-361.801244457,
14.8086124223,95.2105100959,-361.968330535,
14.9826648464,96.1183516616,-362.131858748,
15.1530679278,97.0143726395,-362.291922677,
15.3198556927,97.89837582,-362.448555205,
15.4832880887,98.771423144,-362.602003047,
15.6434761667,99.6337985111,-362.75239101,
15.800442736,100.485335788,-362.89975226,
15.9542206602,101.325945245,-363.04415045,
16.1050605795,102.156742668,-363.185801555,
16.2530607976,102.978042698,-363.324829715,
16.3980584123,103.788679684,-363.46108412,
16.5403954736,104.590379525,-363.594901822,
16.680168132,105.383456362,-363.726375381,
16.8172019319,106.166690496,-363.85535283,
16.9518409406,106.941806937,-363.98213961,
17.0841464444,107.708950935,-364.106827261,
17.2140068152,108.467199079,-364.229293444,
17.3417646967,109.218304966,-364.349842923,
17.4673615085,109.961662591,-364.468414469,
17.5908902091,110.697581761,-364.585069014,
17.7125819164,111.427250517,-364.700050802,
17.8322165345,112.149088056,-364.813146402,
17.9501797415,112.865268063,-364.924722292,
18.0663582651,113.574928205,-365.034626239,
18.1808915054,114.278755531,-365.14301123,
18.2938857282,114.977262046,-365.249969203,
18.4052685241,115.669876779,-365.355470053,
18.5153277431,116.358256892,-365.459758248,
18.6238232888,117.040802013,-365.562620444,
18.7311294447,117.719780113,-365.664392573,
18.8370334581,118.393759001,-365.764891573,
18.9418111774,119.064419369,-365.864361569,
19.0453463101,119.730962373,-365.962741365,
19.1478147171,120.39447359,-366.060152719,
19.2491836476,121.054665249,-366.156625676,
19.3495522762,121.712172602,-366.252190162,
19.4489450452,122.36711199,-366.34693702,
19.5474115876,123.019775034,-366.440895894,
19.6450168015,123.670567632,-366.534096369,
19.7417687759,124.319544501,-366.626598431,
19.8377617572,124.967301858,-366.718492568,
19.932985563,125.613741396,-366.809716635,
20.0275412467,126.259565693,-366.900452627,
20.1214138981,126.904622599,-366.990638401,
20.214707875,127.549652385,-367.080364503,
20.3074019581,128.194464318,-367.169629971,
20.3996057483,128.839821135,-367.258556048,
20.4912976355,129.485531691,-367.347111476,
20.5825791765,130.132343081,-367.435387246,
20.6734398647,130.780101929,-367.523382899,
20.76397129,131.429493959,-367.611159219,
20.8541720705,132.080426511,-367.698716044,
20.9441236893,132.73353925,-367.786175502,
21.0338298569,133.388800302,-367.87350721,
21.123373171,134.046772825,-367.960772542,
21.212752545,134.707470562,-368.048002371,
21.3020531718,135.371456557,-368.135227719,
21.3912687015,136.03871398,-368.222479664,
21.480488243,136.709882192,-368.309819833,
21.5696937975,137.384822376,-368.397248774,
21.65898907,138.064311403,-368.484858601,
21.7483359292,138.748073396,-368.572588754,
21.8378517092,139.437053453,-368.660592188,
21.9274694158,140.130762561,-368.748777531,
22.017339786,140.830405837,-368.83726685,
22.1073484883,141.535174575,-368.925998846,
22.1976838793,142.246671517,-369.015156002,
22.288175661,142.963630473,-369.10455437,
22.3790622244,143.68810915,-369.194437247,
22.4701264601,144.418441452,-369.284621039,
22.5616195664,145.156760898,-369.375349518,
22.6533825802,145.90190521,-369.466439489,
22.745574006,146.655199474,-369.55810456,
22.8381400702,147.416320983,-369.650222912,
22.931125089,148.18571015,-369.742916942,
23.0245970706,148.964021229,-369.836187093,
23.1184704357,149.750626913,-369.929972921,
23.2129305892,150.54715847,-370.024488642,
23.3078130224,151.352302317,-370.11949084,
23.4033000678,152.167705344,-370.215254852,
23.4993458037,152.993076801,-370.311659394,
23.5959519896,153.828507696,-370.408766209,
23.6932422502,154.67517274,-370.506637059,
23.7910696549,155.531912307,-370.605150597,
23.889597464,156.400283222,-370.70449058,
23.9888191332,157.280331958,-370.80459658,
24.0886628934,158.171571292,-370.905469158,
24.1892679355,159.075391132,-371.00720037,
24.2905766254,159.991442223,-371.109729596,
24.3925858668,160.919848584,-371.213087722,
24.4953852758,161.861634835,-371.31733602,
24.5989225697,162.816513526,-371.42244418,
24.7031884629,163.784609451,-371.528412276,
